fips,state,county,yrs_lost_rate,sroh_fairpoor,phys_days,ment_days,pct_smokers,pct_obese,food_envir,inactive,binge_drink,uninsured,some_college,unemployed,income_ratio,social_assoc,air_pollution,housing_prob,drive_alone,phys_distress,ment_distress,food_insecure,poor_sleep,health_costs,hh_income,population,pct_65plus,pct_nhwhite,not_english,pct_female,pct_rural,rural_cat,race_cat
37049,North Carolina,Craven,7833.2,18.11538964,3.866698583,3.72692582,17.92562912,30.1,6.7,25.9,16.28261081,14.47961596,62.62984041,6.117425614,4.042729121,11.48215482,8.8,15.70247934,80.60143177,11.62280749,11.3556581,17.2,31.8,8933.51,47.805,103451,17.76009898,66.18882369,2.120199645,49.30740157,27.70880634,Suburban,High
37051,North Carolina,Cumberland,9276.8,20.50022593,4.32315905,4.070342831,18.79798464,32.3,5.4,24.9,16.86416309,13.38576843,71.56784762,7.367497312,4.24567062,9.10127234,9.5,16.48999794,82.7928277,13.02084752,12.39595915,20.4,39.9,9345.61,42.38,323838,11.30966718,44.59050513,1.475042139,51.09499194,13.36814523,Urban,High
37053,North Carolina,Currituck,7556,14.10776342,3.501308432,3.545388109,17.45034251,28.9,8.1,23.2,16.76717529,14.98622066,61.40622314,5.862987929,3.800482475,12.81229981,8,16.28289474,84.93528184,10.47030483,10.7603946,12.1,29.8,9132.42,66.426,25263,15.28717888,87.29762894,0.421487248,50.29885604,98.31401028,Rural,Middle
37055,North Carolina,Dare,6814.9,13.80846168,3.492630971,3.586237468,16.26741791,27.4,7.1,25,17.08314653,17.17381363,69.99038924,7.454796957,3.561268638,15.09799453,7.4,18.15384615,80.86636653,10.51514524,10.70587613,13.5,27.9,7220.58,53.585,35663,19.34217536,87.73518773,1.693684975,50.56220733,28.95931604,Suburban,Middle
37057,North Carolina,Davidson,8574.6,18.02381308,3.995464544,3.865354224,19.47772151,31.4,7.3,28.3,14.86958407,15.53189606,56.36011763,5.549229485,4.11101865,10.42225365,10.2,15.77887891,85.68582485,12.08256316,11.79570107,14.4,30.9,9646.47,46.4,164622,17.25164316,80.75287629,1.990136576,50.96767139,47.38454549,Suburban,Middle
37059,North Carolina,Davie,6627,14.08583321,3.558984513,3.612287787,16.06404842,29.1,8,27.3,15.94589664,14.38950434,55.30968652,5.040068545,4.19594033,10.61929816,9.9,11.02556206,81.18210685,10.63850278,10.8722229,12.6,28.7,9237.46,52.525,41753,19.59140661,84.664575,1.703794121,51.01190334,70.2885548,Rural,Middle
37061,North Carolina,Duplin,7254.2,24.65035993,4.750942246,4.14459927,20.29452189,32,7.3,28.8,13.13096827,23.18707435,44.18249896,5.788348276,4.885692605,10.68768578,9.1,17.66439909,77.49065363,15.42209792,13.75492278,17,34.2,9753.57,38.397,59159,16.50129313,51.81291097,8.376623377,51.04210687,86.46440475,Rural,High
37063,North Carolina,Durham,6132.9,17.63848286,3.665961858,3.691409647,16.39871157,29.2,6.5,20.8,17.61632221,15.05294313,73.20943364,5.00980807,4.961589708,10.29002241,9.4,18.4767468,74.93980993,11.76691308,11.63847337,18.3,32.9,8156.79,53.875,300952,11.45199234,42.27717377,6.010588718,52.06046147,5.627702392,Urban,High
37065,North Carolina,Edgecombe,10975.7,26.04992469,5.07370558,4.329238711,22.90198178,40.8,4.6,32.1,11.47249905,14.54273866,47.99492788,9.615217957,4.915393992,12.92483571,8.9,20.57564225,82.67168937,15.83698711,14.06112515,25.7,37.8,8972.97,32.529,54150,17.55124654,36.84210526,1.074043309,53.74145891,45.30697411,Suburban,High
37067,North Carolina,Forsyth,7220.9,17.77409764,3.681483461,3.680783149,19.03693736,31.4,6.2,23.9,14.76838881,15.34864408,65.49740363,5.50924531,4.953505343,10.86783941,9.1,17.12119054,83.40439877,11.85361501,11.79320155,16.9,34.3,9402.59,47.346,369019,14.74693715,57.39839954,3.956871754,52.4970259,7.346508113,Urban,High
37069,North Carolina,Franklin,7945.2,19.01665892,4.043599593,3.878828888,19.49936288,31.2,7.4,28.5,15.21844081,17.5286747,55.9234684,5.853188266,4.448667045,10.34043907,9.2,17.22067339,82.72692455,12.5366407,12.05068357,16.1,32.6,9520.63,48.009,63710,15.60979438,63.68231047,1.722052837,50.29037828,85.31813458,Rural,High
37071,North Carolina,Gaston,8933.6,18.67675205,4.317960842,3.902720616,19.4582337,33.3,6.4,29.5,14.93246548,15.81080243,59.69628111,5.967026367,4.712074303,14.73047029,10.3,17.47010699,84.98839855,12.86781448,11.9806632,16.4,36.2,10017.7,45.031,213442,15.38497578,73.9413986,1.838801299,51.53015808,19.64762284,Urban,High
37073,North Carolina,Gates,6020.4,17.78515624,3.875330558,3.779887389,18.40461521,33.9,7.4,31.3,14.47957869,14.26158556,51.08780109,5.511961723,3.956324295,9.509812397,8.2,15.13452915,83.21228471,11.87629395,11.67852427,16.9,35,8753.38,46.387,11431,17.96868166,62.7854081,0.658369408,51.08914356,100,Rural,High
37075,North Carolina,Graham,11393.9,18.87292765,4.405799117,4.188447327,20.3722422,27.5,7.1,25.3,14.38466243,18.98092968,48.86561955,12.14600378,4.445702522,15.03933364,8.2,11.56069364,80,13.61935881,13.21845264,17.5,29.9,7825.43,33.827,8616,22.75998143,86.97771588,0.346889952,50.6731662,100,Rural,Middle
37077,North Carolina,Granville,7594.7,17.34424633,3.978568177,3.734165872,18.81436024,35.8,7.3,25.2,14.96931443,14.61403623,55.21723773,4.986692814,4.231386635,12.99145299,9.3,16.03608118,85.06896115,12.08775504,11.64147267,16.3,33.4,8593.74,50.314,58674,15.92016907,58.45178444,1.78603775,48.98080922,54.74998331,Rural,High
37079,North Carolina,Greene,7120.9,23.21636986,4.521338568,3.996710121,21.80602594,35.9,7.1,28.6,14.24159391,20.09469697,45.31654304,5.530973451,4.358061801,8.533636752,9.2,17.24137931,81.23803446,14.38110505,12.91841149,18.4,36.8,8980.83,35.06,21134,15.04684395,47.52058295,4.605951847,45.2824832,100,Rural,High
37081,North Carolina,Guilford,6697.1,17.10433531,3.832037588,3.890661693,18.11364893,30.7,6.3,22.4,15.72933306,14.78610306,68.56590267,5.879964075,4.754654655,11.63792009,9.6,17.46876034,82.02671425,12.11155405,11.81502948,19,33.4,8722.77,48.283,517600,14.11630603,51.71425811,3.034265018,52.46193972,12.69435674,Urban,High
37083,North Carolina,Halifax,10954,24.77456718,4.68381864,4.309111615,21.90757466,39,4.7,31.6,12.16010497,15.49492747,50.47554348,8.876646707,5.752823703,12.08231074,8.9,21.74013921,83.00745607,14.85148876,13.69217861,25.2,37.7,9792.68,31.952,52456,19.03118804,38.97170962,0.615074264,52.13512277,54.70552742,Rural,High
37085,North Carolina,Harnett,8128.5,18.9169189,4.109215281,3.86338568,20.93701094,33.2,7,28.5,16.81959009,15.54607259,63.00300133,6.735503419,4.290536883,8.131621745,9.6,16.47203442,84.59919418,12.58863419,12.09016943,16.8,35,10116.94,48.301,128140,11.4039332,62.12345872,1.982726314,50.48930857,55.92092642,Rural,High
37087,North Carolina,Haywood,8201.8,16.23204352,4.001283816,3.797044949,18.45419438,30,7.4,26.1,14.32779998,15.26707444,60.05426357,5.219326585,4.630552786,16.64676901,8.6,14.84404359,83.95553343,11.75195172,11.566659,13.5,27.3,8796.79,43.573,59868,24.02619095,92.96118127,0.773848524,51.8390459,55.44074802,Rural,Low
37089,North Carolina,Henderson,7116.8,14.76026509,3.747551248,3.726118118,14.6339312,27.1,7.9,24,15.98863288,17.08840276,63.71121225,4.730062923,4.264490469,11.51607302,9,13.91313957,81.17800815,11.31908799,11.15625068,12.1,29.1,8555.55,47.28,112655,24.75700147,83.64564378,3.254506018,51.67369402,33.27056399,Suburban,Middle
37091,North Carolina,Hertford,10098.6,23.66356507,4.693738022,4.058745969,21.63205559,36.9,5.2,31.9,12.4324161,15.58863026,52.83120618,7.079454427,5.889888785,18.92381109,8.4,22.02898551,86.25765426,14.93548552,13.22123774,24.7,37.6,8503.58,34.453,24184,18.0119087,33.94806484,1.191456176,50.44657625,68.63675058,Rural,High
37093,North Carolina,Hoke,7318.1,22.94453416,4.635947908,4.167230638,22.41241563,34.7,5.9,24.8,15.82897146,16.98854126,63.97195422,8.066601169,4.804203476,6.975257213,9.4,20.8230198,85.25650746,14.46424918,13.22300598,19.3,37.1,10521.38,42.819,52671,8.630935429,41.35672381,2.943337511,50.52115965,43.15045153,Suburban,High
37095,North Carolina,Hyde,5327.5,17.84113972,3.817028895,3.589071361,18.11579338,29.7,4.2,26.1,15.30057728,17.42842793,48.47856155,9.136822773,3.044289962,8.809020437,7.2,15.58139535,66.8241966,11.72056584,11.16161975,19.7,33.9,8513.26,37.074,5526,18.45819761,60.83966703,0.815569972,44.06442273,100,Rural,High
37097,North Carolina,Iredell,7221.5,14.87817443,3.569791072,3.67017194,16.19774561,29.1,7.5,22.9,16.37855597,14.68267994,64.64141743,5.477612123,4.461826843,11.69941503,10.4,15.57087607,84.20819163,10.85803859,11.02917912,13.9,32.1,9634.81,55.848,169866,14.91881836,76.37372988,1.569509609,50.73705156,37.91215339,Suburban,High
37099,North Carolina,Jackson,6868.7,17.88420819,4.122832906,4.055125736,19.23122724,31.4,6.8,24.8,17.44585702,20.19774478,64.55079207,6.09677071,4.997878359,12.93282253,8.3,17.55285074,78.7461146,12.84858918,12.69701689,16,29.3,8323.57,41.537,41265,18.10977826,81.04689204,1.423643291,50.84211802,73.08981649,Rural,Middle
37101,North Carolina,Johnston,6681.4,17.70787651,4.067362999,3.728374889,17.21114053,35.5,7.9,26.1,15.67175072,16.00758311,58.51238989,5.155012856,4.327931751,8.543569448,9.3,15.80809743,82.94881493,12.23301527,11.57014397,13.8,33.8,10367.21,52.681,185660,12.68178391,68.69384897,3.495994611,51.02068297,52.03697344,Rural,High
37103,North Carolina,Jones,7929.4,20.43086474,4.286515743,4.007589715,19.3924647,33.9,7.1,25.9,13.23091611,17.04646722,57.6119403,5.828018474,4.558387516,6.94720127,8.7,15.90361446,77.31113957,13.30144551,12.64113068,18.5,32.6,8144.47,39.688,10013,22.06132028,62.31898532,1.311306144,51.78268251,100,Rural,High
37105,North Carolina,Lee,8026.5,19.25418913,3.979812094,3.898894549,17.91943196,29.9,6.7,25.4,14.71872009,17.47584445,55.94069325,7.267833109,4.480337974,15.25258959,9.2,15.56236737,84.12679282,12.58595081,12.12499616,15.7,36.1,9246.4,44.294,59660,15.40395575,58.22494133,6.249773952,50.92356688,42.76431756,Suburban,High
37107,North Carolina,Lenoir,10087.1,23.75987488,4.465895976,4.286365328,21.09554898,37.2,5.9,30.6,12.73731107,15.76001509,50.14324487,6.421294303,4.617797611,15.7305292,8.9,18.5193042,77.78584237,14.35682112,13.4916029,21.6,35.3,9303.21,37.085,58106,18.28210512,49.63687055,2.73207247,52.10993701,45.00546264,Suburban,High
37109,North Carolina,Lincoln,6935,15.59738348,3.755095901,3.713678577,18.17206259,27.6,7.7,25.5,17.318511,15.30119398,57.77238208,5.431011148,4.663250162,12.65204374,10.2,12.78546424,83.81888674,11.18770329,11.18875955,13,30.8,9819.48,49.343,81035,16.26210897,85.12000987,1.60080704,50.12155242,54.55312081,Rural,Middle
37111,North Carolina,McDowell,8311.8,18.74963205,4.312250983,3.984316086,19.36801829,30.9,7.4,27,15.19253426,15.52650731,52.57578575,5.533411489,4.411573098,15.56766374,9,14.4057971,76.53864224,12.86920352,12.35397732,15.2,32.1,9337.89,37.43,44989,18.85794305,87.95038787,1.531221465,49.6899242,70.30180461,Rural,Middle
37113,North Carolina,Macon,8048.3,17.74828494,3.869637241,3.954006528,16.6008024,27.4,7.7,27.6,14.37216093,20.83149049,57.75346462,6.151107595,4.447403617,16.82656827,8.4,17.79661017,81.14672961,12.15389244,12.10985229,14.4,29.1,7789.85,41.395,34201,26.79161428,89.33364522,1.504809184,51.36399521,80.01002299,Rural,Middle
37115,North Carolina,Madison,8075.8,16.84522509,4.139354275,3.841478383,18.13889971,24.8,7.6,24,15.85204193,15.20325203,52.08059571,5.669406013,4.879671717,10.87110649,8.7,13.89396709,78.90921643,12.18012025,11.87178563,14.4,29.7,8222.99,37.899,21139,20.35100998,93.73669521,0.84079602,50.29566205,90.61837796,Rural,Low
37117,North Carolina,Martin,8897.5,22.27146149,4.523191713,4.157027512,20.06959665,38,6.4,32.4,12.91921603,15.11396088,58.7246258,7.707327099,4.679973342,14.92282766,8.4,16.19904712,85.73348264,13.89409335,12.95356171,21.4,35,9516.61,36.543,23357,21.48392345,51.67615704,0.895191669,52.88778525,78.12283208,Rural,High
37119,North Carolina,Mecklenburg,5588.9,16.19684633,3.554445855,3.541542781,15.03622112,23.9,6.7,19,18.29306275,14.90308904,73.02686202,5.360528104,4.741948503,9.076193608,10.7,18.0506695,77.31631082,11.04100727,10.94166126,17.1,33.1,8675.32,57.029,1034070,10.30587871,48.32506503,4.746786602,51.9167948,1.065430805,Urban,High
37121,North Carolina,Mitchell,7562.3,15.87321419,3.949526916,3.863753253,17.19376558,29.2,7.6,23.6,15.09222687,16.12930887,53.94409938,6.929755328,5.053495572,20.90000653,8.4,12.85824942,84.80191257,11.84809195,11.76192245,14.6,29.5,8277.83,39.955,15246,23.90135117,92.68660632,0.642471465,50.59687787,82.64330188,Rural,Low
37123,North Carolina,Montgomery,8630.3,22.57773201,4.615798915,4.147800338,20.21358381,30.7,7.4,29.6,13.60873504,20.09879305,48.12254517,5.692031156,4.98519506,10.22084322,9.1,18.56738926,84.00553579,14.47519734,13.2997838,16.7,32,10089.41,39.096,27548,18.99593437,63.37302164,5.274928665,51.29591985,76.83646306,Rural,High
37125,North Carolina,Moore,7142.3,15.05887258,3.667069615,3.73978442,16.09344895,27.4,7.3,23.2,14.82919042,14.95398664,69.10714286,5.813040063,4.779085215,12.67767547,9.3,14.21813759,86.2460111,11.13388565,11.38490518,14.4,30,8960.14,52.139,94352,24.02598779,77.22888757,1.462278294,52.05930982,50.65781273,Rural,High
37127,North Carolina,Nash,8444.6,20.12788538,4.149418954,3.911031651,19.6123565,31.5,6.3,29.5,13.79631619,15.40991218,56.36663988,7.330951135,4.616666667,12.08177454,9.2,16.39496355,83.63791975,12.80803409,12.26390316,20.1,35,9378.68,43.45,93919,17.0040141,51.07273289,1.461401285,51.90004153,47.56260434,Suburban,High
37129,North Carolina,New Hanover,6338.1,14.8537508,3.808448194,3.702049745,16.79780961,24.9,6.6,19.9,20.00498514,14.50684862,74.61466646,5.348765296,4.969519914,10.07868774,8,20.24183235,78.41700579,11.57067787,11.55448767,16.8,30.5,9155.86,52.456,220358,16.19137948,76.87354215,2.171844805,52.03169388,2.214963462,Urban,High
37131,North Carolina,Northampton,10295.4,25.61572602,4.909492749,4.278680582,21.78419828,38.5,5.6,30.7,10.67863953,14.66858413,44.67930029,7.63154542,5.617442255,15.63798075,8.8,17.37361999,84.49522708,15.65144931,13.98423357,24.3,35.8,9512.24,33.301,20426,23.25957114,38.26006071,0.978130016,51.46382062,89.36603466,Rural,High
37133,North Carolina,Onslow,7215.1,17.78990174,3.898880405,3.790888134,20.67019357,29.7,6.4,21.4,20.67270337,11.45421949,68.61515591,6.02886224,3.591513131,6.930043873,8.7,15.64008657,73.71262459,11.90619193,11.51587668,16.2,34.3,9612.99,46.144,186311,8.869578286,66.41368465,0.751988693,45.65913983,26.34891884,Suburban,High
37135,North Carolina,Orange,4307.2,14.79913698,3.491338302,3.473371415,15.60538935,23.3,6.7,16.7,16.78758771,12.12294719,80.02170279,4.604163296,5.986542531,11.18074348,9.4,19.20046688,67.41071429,10.6645926,10.75433586,14.6,29.7,7182.75,61.57,141354,11.54265178,69.34717093,3.695880932,52.04239003,28.53192428,Suburban,High
37137,North Carolina,Pamlico,9642.9,16.33428162,3.852001523,3.732316538,16.44590616,31.5,7.6,26.8,14.02908853,16.22286865,56.98324022,6.056653,4.258394161,10.04016064,8.1,18.36734694,75.28816987,11.72149553,11.44857059,15.1,31.1,8443.86,41.004,12781,27.13402707,73.93787654,0.561122245,48.7364056,100,Rural,High
37139,North Carolina,Pasquotank,7033.8,20.07749092,4.217452739,3.93678632,19.07601975,35.4,5.7,27,15.13883438,15.56579621,62.63800684,7.378462246,5.000056148,14.57762586,8.1,23.81944444,79.39267501,12.84944945,12.15065147,20.7,34.6,8320.98,42.171,39829,15.9506892,54.87458887,0.786264442,50.98546285,41.31969209,Suburban,High
37141,North Carolina,Pender,6961.6,16.32375113,3.72110612,3.748779314,17.48935698,31.1,7.4,25.5,15.85029267,16.27367776,59.4718974,6.09874153,5.023433659,10.66666667,8.8,17.64996297,78.49768134,11.65941844,11.63408097,15.6,32.4,9293.25,49.39,57611,17.43417056,74.57777161,1.170919927,50.0512055,68.75538618,Rural,High
37143,North Carolina,Perquimans,7322.8,18.96931914,4.40586578,4.055656682,18.19258407,32.6,7.2,24.4,12.55624604,15.42626501,51.09279828,7.122064817,4.643798405,11.88177633,8,16.37534499,78.82985322,13.45572637,12.78907643,17.7,31.8,8010.33,42.337,13440,25.21577381,72.08333333,0.668896321,51.80803571,100,Rural,High
37145,North Carolina,Person,8563.2,18.5385083,4.099097093,3.943782555,19.33983168,32.7,6.9,27,14.52100804,14.57983455,59.10388755,6.733951026,4.760441898,15.33272003,9,15.11096606,84.25298682,12.55713979,12.21073266,18.4,33.5,8928.55,43.917,39259,17.94747701,66.5197789,0.868111722,51.30288596,75.52199473,Rural,High
37147,North Carolina,Pitt,7517.9,21.19417992,4.370655359,4.067857156,21.71710298,34.3,6.2,25.7,15.60079014,14.42146301,71.75860443,6.092801388,5.546519773,9.35250978,8.9,22.13555471,84.05613047,13.76805084,12.86198283,21.1,34.7,8806.12,41.909,175842,11.70937546,55.67213749,1.537790983,52.84232436,25.43592549,Suburban,High
37149,North Carolina,Polk,7309.4,14.40974145,3.545697983,3.551525231,14.69651926,27.3,8.3,26.2,14.15898763,17.74906494,61.7630854,5.115530521,4.142748599,23.08788132,9.4,17.46302617,75.91681024,10.62981584,10.84041669,12.6,28.4,7959.2,45.672,20366,28.37572425,87.73936954,0.726491354,52.29303742,92.27206241,Rural,Middle
37151,North Carolina,Randolph,7880.6,18.21002343,3.832991262,3.814310185,17.73977789,32.2,7.4,33.5,15.40457256,16.96646661,52.08983871,5.657992565,4.141101431,11.20620824,9.8,14.28702852,86.1317644,12.09787985,12.02494864,13.7,31.4,9445.63,43.216,142799,16.43779018,79.68333112,2.86986751,50.50385507,56.2425927,Rural,High
37153,North Carolina,Richmond,9859,22.67743722,4.689064952,4.196893735,21.88877792,37.9,6.1,32.2,13.67294306,17.71049688,49.3498341,7.891986063,5.245071086,15.08757353,9.3,17.28293618,80.88543225,14.7514909,13.57671198,21,34.8,10745.98,33.017,45437,16.5701961,57.39155314,2.183517221,50.98708101,45.53056455,Suburban,High
37155,North Carolina,Robeson,12109.1,30.4653308,5.558565596,4.876227179,26.80776838,39.6,5.8,33.8,13.05967462,21.65974958,46.36489553,8.454386984,5.509215818,11.35351736,9.4,19.17838556,85.57337148,18.79375436,16.63530866,21.7,39.6,10758.79,32.128,134197,13.53979597,26.47302101,2.797331456,51.77239432,62.6132908,Rural,High
37157,North Carolina,Rockingham,9304,18.89319046,4.251150911,4.025184933,19.38021367,35.4,6.2,30.3,15.30994788,15.01073537,50.06090134,6.588082152,4.776026212,14.72256151,9.3,13.82146173,84.08912473,12.97524004,12.41107251,17.3,33.5,9169.8,40.148,91758,18.7275224,72.69011966,1.212038053,51.74807646,61.94483304,Rural,High
37159,North Carolina,Rowan,9684.8,17.92344994,3.884698712,3.724586328,18.42566252,32.7,6.6,29.3,14.61565895,16.90283311,52.42011834,6.021471672,4.471880779,15.0039674,10,15.69789675,83.14835135,12.21992019,11.84099194,16.4,32.3,9716.39,44.862,139142,16.74979517,72.7609205,2.507363318,50.65113338,38.82234808,Suburban,High
37161,North Carolina,Rutherford,9039.5,19.93014687,4.576996718,4.15331158,19.91652946,28.7,6.3,30.3,13.90650268,15.51273124,53.21503405,7.837578855,4.410984363,21.02102102,9.8,15.02847694,80.65899069,13.96556328,12.98332282,17.3,30.7,8757.46,36.998,66390,19.95330622,83.70387107,0.889912744,51.60867601,61.04114437,Rural,Middle
37163,North Carolina,Sampson,9067.6,23.66972133,4.568313635,4.077749048,21.27386931,36.7,7.2,33.5,13.50491091,20.29417311,45.9887583,5.956208332,4.800925926,14.83216237,9.5,17.82729805,79.28955702,14.71912902,13.3840694,17,34.7,9466.23,40.66,63724,16.43493817,51.87056682,6.312036557,50.78934154,84.96318835,Rural,High
37165,North Carolina,Scotland,11137.4,25.53107614,5.128317621,4.507886024,25.57200845,36.4,4.9,25,13.42037664,16.30544719,48.85657324,10.69055429,5.474018179,14.33550708,9.4,22.34572633,86.15803815,16.43957823,14.73668364,25.5,37.2,9425.97,35.447,35509,16.61268974,44.56335014,0.704288134,50.44354952,48.39173604,Suburban,High
37167,North Carolina,Stanly,7667.1,15.49112181,3.682418586,3.752213138,18.72074275,30,7.5,30.6,16.20186488,14.71030773,55.21058127,5.344174572,4.452038963,16.99669967,10,14.17135439,83.0234375,11.46392291,11.5632171,15.1,30.2,9791.33,44.878,60714,17.84926047,81.15097012,1.22488976,50.09717693,67.71313031,Rural,Middle
37169,North Carolina,Stokes,7303.7,16.06667433,3.827943601,3.869312461,17.81557952,33.8,7.5,31.6,15.64937699,14.50522434,56.82055171,5.402209995,4.919074429,9.909735238,9.2,12.7042699,86.48787242,11.57492765,11.72764455,13.7,30.4,11225.57,42.889,46351,19.73204462,91.25585209,0.551826659,50.75834394,75.69671526,Rural,Low
37171,North Carolina,Surry,8128.4,19.47093939,4.162132121,4.080141862,19.29919186,30.9,7.6,31.3,14.11343094,18.59805304,51.21240937,5.464743109,4.733333333,14.66396229,9.2,14.91740364,84.91993784,13.04487829,12.67537676,14.2,30.6,10458.11,38.408,72743,19.6554995,84.18679461,2.516632919,51.07433018,68.80539682,Rural,Middle
37173,North Carolina,Swain,11903,21.07526119,4.67674134,4.468548901,22.30742277,33.3,6.9,26.5,15.46353926,20.72749266,60.76679158,7.850187266,5.347997466,12.61034048,8.3,13.40782123,86.11163315,14.6487368,14.16297778,17.9,32.7,8981.06,36.103,14434,18.89289178,63.05944298,0.195901145,51.77359013,100,Rural,High
37175,North Carolina,Transylvania,6975.5,14.73361569,3.611501947,3.70115453,15.81910781,24.3,7.9,23,13.68198367,16.35321201,60.65930388,5.509886692,3.820548338,19.67014677,8.5,11.76680973,80.32700422,11.19964892,11.35960537,13.3,27.8,8351.37,45.792,33211,28.89705218,90.08762157,1.071902865,51.55821866,59.63735268,Rural,Low
37177,North Carolina,Tyrrell,7712.4,21.2295626,4.549664574,3.90469744,19.85420654,30.8,6.3,26.3,13.74858047,22.58294684,27.04460967,9.367088608,4.687296898,19.44106926,7.4,14.86486487,75.83892617,13.81147689,12.38178517,19.5,34.9,8733.44,33.759,4070,19.63144963,52.87469288,1.963708675,46.21621622,100,Rural,High
37179,North Carolina,Union,5550.1,14.11123199,3.490414108,3.339621493,15.57396278,26.5,8.3,18.6,17.95769057,13.19755324,66.90089789,4.823131014,4.080081662,7.823652136,10.4,13.31916141,81.54191311,10.37351469,10.21187757,10.8,31.4,8868.02,71.69,222742,11.64620952,73.03517074,2.709549125,50.61416347,27.28921169,Suburban,High
37181,North Carolina,Vance,11022.7,23.39826379,4.616980852,4.148204771,21.26593401,38.2,5.5,31.9,12.4464026,15.88512876,45.1622276,8.5998343,4.984963998,15.69014211,8.9,19.20072115,85.22287687,14.72059537,13.52851031,23.8,36.7,8385.51,32.698,44568,17.07278765,40.71082391,1.096538379,53.25121163,54.07952094,Rural,High
37183,North Carolina,Wake,4570.2,13.02210779,3.239140657,3.124383748,13.82042105,24.8,7.6,16.6,17.57563374,12.03065772,77.86660315,4.650817897,4.275265306,9.802831907,9.8,14.54141269,79.717493,9.971293774,9.974715111,13.8,30.3,8670.84,70.629,1024198,10.301719,60.61181529,2.892346063,51.30775495,6.101379256,Urban,High
37185,North Carolina,Warren,8097.3,24.35657107,4.816165994,4.282297742,21.64414253,39.2,5.6,31.2,11.97181223,17.75682316,46.348381,8.364389234,4.902465955,14.33443725,8.7,19.34023286,86.52597403,15.08318819,13.63552241,23.4,36.3,7898.88,34.149,20155,22.53535103,38.46192012,1.339515714,49.74448028,100,Rural,High
37187,North Carolina,Washington,7017.4,23.06095124,4.576788533,4.17371059,20.345213,32.8,5,30.9,11.42833272,14.90846566,47.68969903,8.824709186,5.114298521,21.4797136,8.1,16.32047478,80.46479521,14.51300938,13.46969471,23.6,35,8557.69,35.146,12385,22.06701655,44.78805006,0.938416422,53.1368591,67.75778651,Rural,High
37189,North Carolina,Watauga,4953.5,18.41699848,4.305775447,4.090406586,20.0977225,26.4,6.9,18.6,19.92446088,14.80207411,76.53264331,4.912727273,7.817606603,13.88888889,8.1,28.38354854,73.99799817,13.6152521,13.04426209,18,30.7,8843.8,41.762,52906,14.6070389,91.99145655,0.732753485,50.00189015,55.43569765,Rural,Low
37191,North Carolina,Wayne,8184.9,22.81832516,4.515447144,4.14485383,20.89054759,34.4,6.1,27,13.89939459,16.74656348,59.56743483,6.100431905,4.756185013,13.2576975,9.6,16.07859708,81.32418786,13.80900229,12.81325626,19.1,33.9,9047.2,41.161,124132,14.95746463,54.13269745,4.473643317,50.83378984,46.40401882,Suburban,High
37193,North Carolina,Wilkes,9706.3,19.57905727,4.588329763,4.045172501,20.69405922,26.7,7.1,28.8,15.26974528,18.06304249,51.01238071,5.730397785,4.925596891,15.25320317,9.2,16.17593602,84.62278676,13.98877879,12.83639901,15.8,31.2,9614.37,40.647,68502,20.22568684,87.85144959,1.80517555,50.57954512,72.79059706,Rural,Middle
37195,North Carolina,Wilson,7975.1,22.01993189,4.457301134,4.065279427,20.11123839,36.8,6.1,29.6,13.07326841,17.96996066,53.15421761,9.561752988,4.77955726,11.6706183,9.4,19.75386557,83.39114586,13.82838085,12.850536,22,33.9,9671.65,41.276,81714,16.76701667,48.02848961,3.178381772,52.55770125,38.66115173,Suburban,High
37197,North Carolina,Yadkin,8374.8,17.72197232,3.983033219,3.881281509,18.74837819,31,8.2,24.1,15.38325312,16.68834125,50.84288604,4.991812073,4.364762356,16.40558848,9.5,12.46231156,82.43498664,12.40360323,12.17877895,13,32.2,10793.32,41.208,37585,18.83464148,84.48849275,2.180268983,50.40308634,84.67687341,Rural,Middle
37199,North Carolina,Yancey,7550.2,17.56315639,4.219561833,4.027832614,18.07643418,27,7.9,25.1,14.43463245,16.49177644,54.11825458,5.945655098,4.54996904,11.92233451,8.4,14.90384615,78.46585871,12.70491573,12.35721212,14.6,28.5,8125.84,36.418,17587,23.92676409,92.55700233,1.406361263,50.6908512,100,Rural,Low
38001,North Dakota,Adams,,11.4000699,2.688941282,2.815298502,14.35858475,31.9,8.4,28.1,19.22171536,11.44952059,76.63157895,2.867383513,3.903053066,12.58389262,6.3,11.36363636,72.691397,8.242392386,8.59533126,7,29,8533.15,48.106,2359,25.73124205,94.87070793,0,51.33531157,100,Rural,Low
38003,North Dakota,Barnes,7073.6,12.3394243,2.767381263,2.804551506,16.22934393,34.7,8.8,22.1,21.48750303,9.231671554,70.42707494,3.169263456,4.311826087,27.81765973,8.2,8.829568789,71.81928337,8.212661681,8.546571693,7,29.2,8951.02,51.053,11099,20.31714569,92.48580953,0.123327958,49.8243085,39.55358757,Suburban,Low
38005,North Dakota,Benson,21087.1,24.54422992,4.814863738,4.350491624,29.27521178,31,5.7,27.1,19.61967737,15.40023693,54.80427046,4.521808724,5.513412817,8.780916142,7.8,17.03056769,75.07163324,15.44552425,14.19054341,14.5,35.8,9796.36,39.969,6753,11.90581964,41.93691693,0.064956155,48.24522435,100,Rural,High
